time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1718111611462126300,36.167126220703125,45,0.14541466534137726,2.6114487648010254,5.9730000495910645,1.4083383083343506,217.11044311523438,827.1000366210938,77.724566,13.1769242
1718111612464628700,37.169628662109375,45,0.20220085978507996,2.6214420795440674,6.46999979019165,2.136774778366089,219.72219848632812,827.1000366210938,77.7245521,13.1769078
1718111613469470700,38.174470703125,45,0.05263045057654381,2.641446828842163,6.775000095367432,3.0554897785186768,221.8322296142578,827.1000366210938,77.7245264,13.1768827
1718111614468879000,39.173879150390626,45,0.06713823974132538,2.6514408588409424,6.789999961853027,2.7154383659362793,227.64649963378906,827.1000366210938,77.7245057,13.1768652
1718111615469551600,40.17455151367187,45,0.05809754878282547,2.661447525024414,6.803999900817871,2.1755623817443848,237.4851837158203,827.1000366210938,77.7244865,13.1768498
1718111616470278400,41.1752783203125,45,0.21223990619182587,2.661447525024414,6.676000118255615,2.1544528007507324,242.64195251464844,827.1000366210938,77.7244673,13.1768399
1718111617469435400,42.17443530273437,45,0.05374107137322426,2.6814465522766113,6.660999774932861,3.7158801555633545,281.6236267089844,827.1000366210938,77.7244428,13.1768521
1718111618469364000,43.17436401367188,45,0.059523120522499084,2.691445827484131,6.605999946594238,4.238771438598633,296.3805847167969,827.1000366210938,77.7244049,13.1768731
1718111619468882400,44.17388232421875,45,0.08088714629411697,2.7014410495758057,6.642000198364258,5.25531005859375,290.67010498046875,827.1000366210938,77.724367,13.1769048
1718111620463850000,45.16885009765625,45,0.16247548162937164,2.7014410495758057,6.671000003814697,5.277957916259766,290.9101867675781,827.1000366210938,77.7243154,13.176927
1718111621469169400,46.17416943359375,3.3157553672790527,0.9615665078163147,2.7214438915252686,5.870999813079834,6.000879764556885,290.9676818847656,827.1000366210938,77.7242633,13.1769426
1718111622469825500,47.17482543945312,8.215354919433594,0.960063636302948,2.731450319290161,5.263000011444092,6.4615159034729,300.85845947265625,827.1000366210938,77.7242102,13.1769688
1718111623469491500,48.174491455078126,7.615574836730957,0.9776712656021118,2.7414469718933105,4.866000175476074,6.82429838180542,300.0138244628906,827.1000366210938,77.7241553,13.1770013
1718111624468944100,49.173944091796876,7.175457000732422,0.9768353700637817,2.751441478729248,4.389999866485596,7.233730316162109,301.97344970703125,827.1000366210938,77.7240967,13.1770367
1718111625469284900,50.17428491210938,5.631405353546143,0.9791273474693298,2.7614450454711914,3.9000000953674316,7.525809288024902,301.0149841308594,827.1000366210938,77.7240378,13.1770753
1718111626469501700,51.17450170898437,6.731652736663818,0.977057933807373,2.77144718170166,3.9000000953674316,7.717038631439209,301.0010070800781,827.1000366210938,77.7239763,13.177113
1718111627469131500,52.17413159179687,6.759799480438232,0.9771227836608887,2.7814433574676514,3.88100004196167,7.6904730796813965,301.9853515625,827.1000366210938,77.7239164,13.1771519
1718111628468968700,53.17396875,7.333306789398193,0.9610817432403564,2.7914419174194336,3.86299991607666,7.4416584968566895,291.1772155761719,827.1000366210938,77.7238568,13.1771888
1718111629468944100,54.173944091796876,7.160633087158203,0.9774726033210754,2.8014416694641113,3.8559999465942383,7.261755466461182,300.85125732421875,827.1000366210938,77.7237987,13.1772245
1718111630469448400,55.174448486328124,7.584323883056641,0.9774990081787109,2.8114466667175293,3.8559999465942383,6.865514278411865,296.07440185546875,827.1000366210938,77.7237431,13.1772547
1718111631469354500,56.1743544921875,8.062745094299316,0.9600076675415039,2.8214457035064697,3.86299991607666,6.766721248626709,279.2662353515625,827.1000366210938,77.7236854,13.1772762
1718111632469143300,57.174143310546874,7.978659152984619,0.9610964059829712,2.8314435482025146,3.878000020980835,6.976554870605469,277.0369567871094,827.1000366210938,77.7236236,13.1772919
1718111633469783600,58.174783447265625,7.232690334320068,0.9772642850875854,2.8414499759674072,3.9000000953674316,7.185330390930176,287.8494567871094,827.1000366210938,77.7235604,13.1773113
1718111634469481500,59.1744814453125,7.55033540725708,0.960700273513794,2.8514468669891357,3.9000000953674316,7.336551666259766,280.1239318847656,827.1000366210938,77.7234966,13.1773334
1718111635469371000,60.174370849609375,7.5355682373046875,0.9691402912139893,2.861445903778076,3.9000000953674316,7.487467288970947,281.97174072265625,827.1000366210938,77.7234308,13.1773562
1718111636469382400,61.17438232421875,6.786586284637451,0.9773176908493042,2.871445894241333,3.9000000953674316,7.655263423919678,294.8171691894531,827.1000366210938,77.7233681,13.1773861
1718111637469149700,62.17414965820313,6.669539451599121,0.9779328107833862,2.881443500518799,3.9000000953674316,7.807308197021484,300.9107971191406,827.1000366210938,77.7233071,13.1774245
1718111638469726200,63.174726318359376,6.7905683517456055,0.959987223148346,2.891449451446533,3.9000000953674316,7.8980607986450195,296.075439453125,827.1000366210938,77.7232448,13.1774662
1718111639469742300,64.17474243164062,6.503237247467041,0.9774036407470703,2.90144944190979,3.9000000953674316,7.9980010986328125,302.8987731933594,827.1000366210938,77.7231817,13.1775073
1718111640469668600,65.17466870117188,6.437253475189209,0.977273166179657,2.9114487171173096,3.9000000953674316,8.07872200012207,302.0140686035156,827.1000366210938,77.7231185,13.1775496
1718111641469706800,66.17470678710937,6.06532621383667,0.9568859338760376,2.9214491844177246,3.9000000953674316,8.127670288085938,295.0955505371094,827.1000366210938,77.7230533,13.177588
1718111642469500700,67.17450073242188,5.943966865539551,0.9602661728858948,2.9314470291137695,3.9000000953674316,8.179431915283203,297.9619445800781,827.1000366210938,77.722987,13.1776263
1718111643469305900,68.17430590820312,6.310357570648193,0.977051317691803,2.9414451122283936,3.9000000953674316,8.238954544067383,301.9405822753906,827.1000366210938,77.7229245,13.1776656
1718111644469839000,69.17483911132813,5.627173900604248,0.9617539644241333,2.9514505863189697,3.9000000953674316,8.377120018005371,298.0523681640625,827.1000366210938,77.7228611,13.1777067
1718111645469721900,70.17472192382813,5.4403605461120605,0.9628968238830566,2.961449384689331,3.9000000953674316,8.468794822692871,298.9893493652344,827.1000366210938,77.7227957,13.1777481
1718111646469594600,71.1745947265625,6.08311128616333,0.9803125858306885,2.9714479446411133,3.9000000953674316,8.578201293945312,302.9405822753906,827.1000366210938,77.7227287,13.1777902
1718111647469048300,72.17404833984375,6.003536701202393,0.9771031141281128,2.98144268989563,3.9000000953674316,8.658753395080566,302.99981689453125,827.1000366210938,77.7226631,13.1778352
1718111648469294300,73.17429443359374,4.985687732696533,0.9570262432098389,2.9914450645446777,3.9000000953674316,8.696208953857422,300.985107421875,827.1000366210938,77.7225954,13.1778805
